date,confirmed,deaths,state
2020-05-18,"28,454","1,657",Ohio
2020-05-19,"28,952","1,720",Ohio
2020-05-20,"29,436","1,781",Ohio
2020-05-21,"30,167","1,836",Ohio
2020-05-22,"30,794","1,872",Ohio
2020-05-23,"31,408","1,956",Ohio
2020-05-24,"31,911","1,969",Ohio
2020-05-25,"32,477","1,987",Ohio
2020-05-26,"33,006","2,002",Ohio
2020-05-27,"33,439","2,044",Ohio
2020-05-28,"33,915","2,098",Ohio
2020-05-29,"34,566","2,131",Ohio
2020-05-30,"35,034","2,149",Ohio
2020-05-31,"35,513","2,155",Ohio
2020-06-01,"35,984","2,206",Ohio
2020-06-02,"36,350","2,258",Ohio
2020-06-03,"36,792","2,299",Ohio
2020-06-04,"37,282","2,339",Ohio
2020-06-05,"37,758","2,355",Ohio
2020-06-06,"38,111","2,370",Ohio
2020-06-07,"38,476","2,377",Ohio
2020-06-08,"38,837","2,404",Ohio
2020-06-09,"39,162","2,421",Ohio
2020-06-10,"39,575","2,457",Ohio
2020-06-11,"40,004","2,490",Ohio
2020-06-12,"40,424","2,508",Ohio
2020-06-13,"40,848","2,554",Ohio
2020-06-14,"41,148","2,557",Ohio
2020-06-15,"41,576","2,573",Ohio
2020-06-16,"42,010","2,597",Ohio
2020-06-17,"42,422","2,611",Ohio
2020-06-18,"43,122","2,633",Ohio
2020-06-19,"43,731","2,667",Ohio
2020-06-20,"44,262","2,697",Ohio
2020-06-21,"44,808","2,700",Ohio
2020-06-22,"45,537","2,704",Ohio
2020-06-23,"46,127","2,735",Ohio
2020-06-24,"46,759","2,755",Ohio
2020-06-25,"47,651","2,772",Ohio
2020-06-26,"48,638","2,788",Ohio
2020-06-27,"49,455","2,804",Ohio
2020-06-28,"50,309","2,807",Ohio
2020-06-29,"51,046","2,818",Ohio
2020-06-30,"51,789","2,863",Ohio
2020-07-01,"52,865","2,876",Ohio
2020-07-02,"54,166","2,903",Ohio
2020-07-03,"55,257","2,903",Ohio
2020-07-04,"56,183","2,907",Ohio
2020-07-05,"57,151","2,911",Ohio
2020-07-06,"57,956","2,927",Ohio
2020-07-07,"58,904","2,970",Ohio
2020-07-08,"60,181","2,991",Ohio
2020-07-09,"61,331","3,006",Ohio
2020-07-10,"62,856","3,032",Ohio
2020-07-11,"64,214","3,036",Ohio
2020-07-12,"65,592","3,058",Ohio
2020-07-13,"66,853","3,064",Ohio
2020-07-14,"67,995","3,069",Ohio
2020-07-15,"69,311","3,075",Ohio
2020-07-16,"70,601","3,103",Ohio
2020-07-17,"72,280","3,112",Ohio
2020-07-18,"73,822","3,132",Ohio
2020-07-19,"74,932","3,174",Ohio
2020-07-20,"76,168","3,189",Ohio
2020-07-21,"77,215","3,219",Ohio
2020-07-22,"78,742","3,235",Ohio
2020-07-23,"80,186","3,256",Ohio
2020-07-24,"81,746","3,297",Ohio
2020-07-25,"83,184","3,297",Ohio
2020-07-26,"84,073","3,307",Ohio
2020-07-27,"85,177","3,344",Ohio
2020-07-28,"86,497","3,382",Ohio
2020-07-29,"87,893","3,422",Ohio
2020-07-30,"89,626","3,442",Ohio
2020-07-31,"91,159","3,489",Ohio
2020-08-01,"92,087","3,515",Ohio
2020-08-02,"93,031","3,529",Ohio
2020-08-03,"93,963","3,539",Ohio
2020-08-04,"95,106","3,570",Ohio
2020-08-05,"96,305","3,596",Ohio
2020-08-06,"97,471","3,618",Ohio
2020-08-07,"98,675","3,652",Ohio
2020-08-08,"99,969","3,668",Ohio
2020-08-09,"100,848","3,669",Ohio
2020-08-10,"101,731","3,673",Ohio
2020-08-11,"102,826","3,708",Ohio
2020-08-12,"104,248","3,734",Ohio
2020-08-13,"105,426","3,755",Ohio
2020-08-14,"106,557","3,784",Ohio
2020-08-15,"107,674","3,824",Ohio
2020-08-16,"108,287","3,826",Ohio
2020-08-17,"109,062","3,832",Ohio
2020-08-18,"109,923","3,871",Ohio
2020-08-19,"110,881","3,907",Ohio
2020-08-20,"112,003","3,929",Ohio
2020-08-21,"113,046","3,955",Ohio
2020-08-22,"114,165","3,975",Ohio
2020-08-23,"114,802","3,978",Ohio
2020-08-24,"115,651","3,986",Ohio
2020-08-25,"116,495","3,996",Ohio
2020-08-26,"117,584","4,044",Ohio
2020-08-27,"118,828","4,076",Ohio
2020-08-28,"120,124","4,105",Ohio
2020-08-29,"121,340","4,126",Ohio
2020-08-30,"122,262","4,128",Ohio
2020-08-31,"123,157","4,138",Ohio
2020-09-01,"124,610","4,165",Ohio
2020-09-02,"125,767","4,176",Ohio
2020-09-03,"127,112","4,226",Ohio
2020-09-04,"128,444","4,248",Ohio
2020-09-05,"129,785","4,256",Ohio
2020-09-06,"130,558","4,259",Ohio
2020-09-07,"131,336","4,276",Ohio
2020-09-08,"131,992","4,298",Ohio
2020-09-09,"132,965","4,324",Ohio
2020-09-10,"134,086","4,354",Ohio
2020-09-11,"135,326","4,403",Ohio
2020-09-12,"136,568","4,411",Ohio
2020-09-13,"137,405","4,415",Ohio
2020-09-14,"138,484","4,419",Ohio
2020-09-15,"139,485","4,506",Ohio
2020-09-16,"140,518","4,555",Ohio
2020-09-17,"141,585","4,580",Ohio
2020-09-18,"142,596","4,608",Ohio
2020-09-19,"143,547","4,612",Ohio
2020-09-20,"144,309","4,615",Ohio
2020-09-21,"145,165","4,623",Ohio
2020-09-22,"145,850","4,635",Ohio
2020-09-23,"146,753","4,687",Ohio
2020-09-24,"147,744","4,715",Ohio
2020-09-25,"148,894","4,734",Ohio
2020-09-26,"150,009","4,740",Ohio
2020-09-27,"150,809","4,741",Ohio
2020-09-28,"151,802","4,746",Ohio
2020-09-29,"152,907","4,783",Ohio
2020-09-30,"153,987","4,804",Ohio
2020-10-01,"155,314","4,817",Ohio
2020-10-02,"156,809","4,905",Ohio
